"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"EBF1",-0.583091976486145,0.31248479469904,-0.388028282417848
"EGR1",0.311668916287902,-0.504390607278223,0.467744266464566
"FOXP3",-0.458926505295234,-0.308296927036948,-0.417144629984724
"HINFP",0.406183382795687,-0.318814421890405,0.429868323409337
"NFAT5",0.410382919466644,0.470259693769991,0.3062366928337
"SIX5",-0.457399239418709,0.308496547342589,0.432314297221103
"USF1",-0.36662559643154,-0.394965409736053,-0.459378187267696
"VDR",0.467647389025566,0.319521410472883,-0.5130121429951
