"","P1_2020Oct","P2_2021Mar"
"ARNTL",-0.481181834521456,0.413099617689113
"BCL11A",-0.309242439182574,-0.424264472221251
"FOXA1",-0.37045300490048,0.340919729724791
"GLI2",-0.307515467701257,-0.422593991027516
"KLF9",0.564543452810949,-0.314352472321605
"MYB",-0.389581857379762,0.403199421235847
"POU2F1",-0.50687494084554,0.515574673065238
"REST",-0.411671232398445,0.335908286143586
"SMAD3",0.415107553203106,0.350074344176333
"SP2",-0.57882621184776,-0.34371330279454
"SRF",0.42023560117314,0.392855650680291
"TCF3",0.479340319013317,0.31103038542785
"TCF4",0.437628671092118,0.337880775236753
"TEAD4",-0.480987990783757,0.438468281241427
"ZBTB7B",-0.365104679955789,-0.547087309821628
