"","P1_2020Oct","P2_2021Mar"
"E2F3",-0.398084635039236,-0.342067636977875
"EGR1",0.300918063865491,0.35814872779293
"ETV1",0.332988254934315,0.317729209536995
"FOXA1",-0.458560358302335,-0.307535204694378
"FOXP2",0.432066822042608,0.314260550044233
"GATA4",-0.44852237964596,0.556623496935717
"KLF10",0.403068217035303,0.398500799892061
"MYB",-0.348788776893423,0.310946053195594
"NFATC1",0.309079453919439,-0.417414629292871
"RUNX3",-0.326145788001883,-0.383325414611227
"SP2",-0.33343084658583,0.447081303121243
"ZBTB33",-0.459011801786881,-0.334243882788645
