"","P1_2020Oct","P2_2021Mar"
"CDX2",0.384322427544264,0.305425543204019
"CEBPB",-0.432876760583079,0.409197359199599
"E2F4",-0.37746282916972,-0.308955710493663
"E2F7",-0.535242397430417,-0.373178326105263
"EGR1",0.544259379119163,0.311504226986187
"ELK1",-0.400982710117611,-0.331646946227097
"ETV1",0.302315444666048,0.537755857822466
"FOXA1",-0.490342407556475,0.30064943451803
"FOXM1",0.487040290238819,0.415530894631019
"FOXO3",0.511458347097113,0.410160132096775
"FOXP3",0.557793657298463,0.398606857330667
"GMEB2",-0.513483645718608,-0.347721478029942
"IRF3",-0.415644111008004,0.460998316647638
"JUNB",0.573890378516263,0.552405108179492
"JUND",0.612511942663569,0.444763322695265
"MNT",-0.541767381250105,-0.310296041389731
"MXI1",-0.380078106085303,0.395831806038808
"MZF1",-0.35546632501104,0.478941760545
"PAX6",-0.471049236775183,-0.331439289327706
"SOX17",0.544453103335132,-0.582609748090885
"STAT1",0.358935749606124,-0.314496374127409
"STAT5A",0.495484904925838,-0.320225816760602
"TBX21",0.350860972058683,0.364069739381983
"TCF21",0.456880952070893,-0.401674516071668
"USF1",0.55900883647136,0.432426615081455
"ZKSCAN1",-0.338612318221724,0.403703890315715
