"","P1_2020Oct","P2_2021Mar"
"BHLHE40",0.458673829097502,-0.301708603452049
"FOXA1",-0.527641775600308,0.378855207486803
"FOXH1",-0.308770694097852,-0.448397535766144
"HOXA4",0.38033638628737,0.474597379156692
"JUND",0.304904896279321,0.453190305100821
"MYB",-0.436932018587361,0.315964261847122
"RUNX1",0.377588940001762,0.318700291585422
"TCF4",0.400255371858022,0.47290858838719
"TP63",-0.305723846614454,0.489862538179345
"ZBTB33",-0.486350828057962,0.373147283377591
"ZBTB7B",-0.417215569121097,-0.442840565021804
