"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"BARX2",-0.406122616241915,0.656571225419714,-0.660550476698715
"CDX2",0.338006946227035,-0.393725432495018,0.679596846592171
"CEBPA",0.303040841109659,0.689936252871574,0.646181816302409
"E2F6",0.309596823734944,-0.596812967296979,0.722985727230286
"EGR1",-0.415100187021058,0.391190233665569,0.604516648587294
"ESRRA",0.429241511763671,0.630223266156508,0.58317418781549
"IRF1",0.337744220170635,0.675041959748559,0.47069863006125
"KLF9",0.318122952550813,-0.418579435305156,0.351538750437665
"MXI1",-0.400024060228113,-0.596586610258635,-0.432283516483395
"RXRG",0.316040494462164,-0.364706460179357,0.669741419269064
"SOX17",-0.468520952333942,0.3445154123591,0.434178284887303
"SP4",0.466051686482682,-0.584906587080101,0.474389481014697
"SRF",-0.374564568791603,0.35311697981616,-0.490988441719771
"TFAP2A",-0.418515226777699,0.384173165476914,-0.485212029710633
