"","P1_2020Oct","P2_2021Mar"
"ARNTL",-0.456605407705145,-0.338547118545499
"BACH1",-0.307785345089203,0.369656187083518
"E2F7",-0.342681023121453,-0.324382483191042
"EGR1",0.377532629825044,0.350453761124094
"ETS2",0.33450138452233,-0.331090049966394
"FOS",0.353337470391216,0.304013111385269
"FOXK1",0.413027677927058,-0.475079782568261
"GATA1",-0.513792363773152,-0.341260504822374
"GLI2",-0.328631083544942,0.328907956107369
"SPIB",0.328005270677983,-0.312627638446118
"TCF4",0.475626593154399,-0.341924620344686
"USF1",0.397743741148093,0.425584201426801
