"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"E2F7",-0.441326281168052,-0.399672297507815,-0.446155032631853
"ESR1",0.381277390106227,-0.628906022594967,-0.499202760934322
"ETV5",-0.645040224009956,0.494273523484422,-0.417138229878631
"GLI2",0.327529223521045,-0.310177907538737,0.361144476685336
"HIF1A",-0.641349393306369,0.574119819367614,0.319337144399564
"KLF1",0.341051602293435,-0.701873892780721,0.318269017573964
"SPIB",0.318426596737633,0.508437923681201,0.348253689761214
"STAT5A",-0.930706253611272,-0.431652402473531,-0.501084515053069
"TFDP1",-0.599946664296191,-0.724147682403137,0.324515824279641
"ZBTB7B",-0.311236943864172,-0.359774101533683,-0.517935468944309
"ZNF143",-0.551802302324548,0.347664079991398,0.35937840417225
"ZNF76",0.41257833681497,-0.32582279113835,-0.387585435685847
