"","P1_2020Oct","P3_2023Jan"
"ARNTL",-0.604050265279254,-0.809147109445172
"ASCL2",-0.495083257882927,0.402709827200637
"ATF2",-0.535892086236534,-0.657831000851368
"BACH2",-0.358308511243204,-0.722520786604244
"BCL11A",0.339929229706028,0.804263867353783
"CEBPD",0.316056283815997,-0.746957904931079
"CLOCK",0.36518258998281,-0.794380299099623
"CTCF",0.415582586483661,-0.606907792948528
"E2F4",0.300362599343035,-0.691146437048076
"EBF1",0.557411854242937,-0.747909631168449
"ELK4",0.53919353357215,-0.79633727572128
"ETS2",-0.564702331745594,0.310934314163326
"ETV4",-0.399276550888565,-0.648791274225949
"ETV5",0.520450340510963,-0.738637409029858
"FOSL1",0.342499354844353,-0.813944211112616
"FOXK1",-0.485635554855726,0.7882358942965
"FOXO3",0.326609718012308,-0.30826396102104
"GFI1B",-0.459734851964116,-0.539372864261091
"GLI2",0.576405236476881,-0.662195727769498
"GRHL2",-0.422958793143417,-0.616163288791207
"GTF2B",-0.491710077987289,0.607250682014716
"HOXB13",0.547266070936504,0.685734644005881
"HSF2",-0.427547927410148,-0.415770555363203
"IRF4",0.514575268887752,-0.753114854456136
"JUN",-0.486153428947587,0.497240997489383
"MEIS1",0.324961618706452,-0.465042041544774
"MNT",0.513478285591815,-0.666709318721241
"MXI1",-0.50662345217319,0.685257944572401
"NANOG",-0.434539227650278,-0.845522621478906
"NFYA",0.573163274678844,-0.411728645956167
"NKX2-1",0.436400775061563,0.314939425719356
"PGR",0.534139012452597,-0.681007792781265
"POU2F2",-0.4749753966067,0.783785863269221
"RBPJ",-0.509295052640327,0.700163583174015
"RXRA",0.526204691484383,-0.305328496088556
"RXRG",0.469296277342571,-0.459708862093363
"SIX5",0.371136392464582,0.346649973823347
"SPDEF",0.482183644101528,0.70558875725294
"SPIB",-0.426185008769743,-0.487530546397908
"SRF",-0.353973065298499,-0.760505368304673
"STAT2",-0.387872823419806,0.533429175008907
"STAT4",0.551942683934968,-0.757283047397305
"TBP",-0.375093930288199,-0.603537444322342
"TBX21",0.408990189260236,0.713272817594725
"TCF12",-0.491297178373508,0.336835819697221
"TCF3",-0.315396694178728,0.727186586848782
"TFAP2C",0.578553714128253,-0.792016873487315
"TFDP1",0.428464704518714,0.538299036063567
"USF2",-0.401720706653195,-0.743374296032021
"VDR",-0.523779781040734,-0.514506716444123
"XBP1",0.569258224094267,0.389552086521783
"ZBTB33",0.515070398509362,0.749111415529697
"ZBTB7A",-0.322517462941822,-0.422892612162359
