"","P1_2020Oct","P2_2021Mar"
"E2F7",-0.613962171110563,-0.335610170291051
"EGR1",0.389965129794653,0.410028774942214
"ELK3",0.348191328237822,0.317741402896363
"ETV1",0.529903842767074,0.525128543799236
"FOXK1",0.360642457116692,-0.441200056606444
"HEY1",-0.452062273255609,-0.458823529411765
"IRF3",-0.517558381177134,0.366762583140714
"JUNB",0.612835053361981,0.362045379499033
"JUND",0.441178542495861,0.431048634369546
"KLF9",0.319097601352541,-0.385386103118072
"KMT2A",0.500634003733577,-0.300042454832775
"MXI1",-0.447236800394491,0.374630878815038
"MZF1",-0.372723750484308,0.418802773715741
"NFE2",0.428850692120742,0.387631492051512
"NKX2-1",-0.424764890282132,0.503750176895137
"PAX6",-0.473917790849213,-0.324100193405349
"PBX1",-0.33098517135712,-0.464503042596349
"SMAD3",0.652900567081117,0.34696919666022
"STAT5A",0.350410341305343,-0.357309307042785
"TAL1",-0.308865485541193,-0.546978631067503
"TCF21",0.611443767391075,-0.47988112646823
"TFAP4",0.318463597618964,0.644379451860937
"USF1",0.770473037230108,0.561526487098448
