"","P1_2020Oct","P2_2021Mar","P3_2023Jan"
"FOXK1",-0.321528696403677,0.537219660766767,0.518673666443207
"MNT",-0.686078749595735,-0.705622315789307,-0.506592495148149
"MZF1",0.558849053354959,-0.41440395011469,-0.33530720597242
"PPARG",-0.340074034132479,-0.390571308715566,-0.388028247484001
"RARA",0.367902300088795,0.490219270135035,0.429849363409537
"SP1",0.56673260445404,-0.301488968180568,-0.504365937472056
"TFAP4",0.413967609912406,-0.448819825435808,-0.374494854140113
"ZBTB7B",-0.706575931156532,-0.360010486982426,-0.453448297313348
