"","P1_2020Oct","P2_2021Mar"
"CLOCK",-0.326441477933148,-0.565677626303127
"FOS",0.423778662252122,-0.465069107033351
"GLI2",-0.357877496389701,-0.378555592244917
"HNF4A",0.325261526540101,-0.302929383461484
"HSF1",-0.315240745306611,-0.387763573753479
"LHX2",0.305871579021521,0.358667861691589
"RARA",-0.358687612271494,0.317684796452663
"RBPJ",-0.39257158958825,0.387159771687344
"THAP1",-0.314941354654644,-0.462993537431011
"ZNF263",-0.32425768729527,0.434728053210057
