"","P1_2020Oct","P3_2023Jan"
"EGR2",0.434248977206312,-0.418464961067853
"EHF",0.302654649481682,-0.458064516129032
"ELK1",0.369466916853794,0.317018909899889
"ESR1",-0.319449998461964,0.362402669632925
"ETV5",-0.455350825925129,-0.624026696329255
"FOSL1",-0.325171490971731,0.311234705228031
"FOXH1",-0.317604355716878,0.494104560622914
"FOXK1",-0.342212925651358,-0.40734149054505
"HOXA1",0.35076440370359,0.482981090100111
"LHX2",0.336245347442247,0.320133481646274
"MYB",-0.314282198775724,0.304560622914349
"NFAT5",0.302716170906518,0.340155728587319
"PGR",0.379187301977914,0.456284760845384
"PRDM1",-0.306715063520871,-0.39265850945495
"REST",-0.307514842043742,-0.446941045606229
"RFX5",-0.382263373219724,0.329477196885428
"RXRA",0.34282813989972,0.658286985539488
"SP2",0.354763296317943,0.410901001112347
"SRF",-0.363376295795011,-0.561735261401557
"VDR",0.31612784152081,0.378865406006674
"VEZF1",-0.351625703651297,-0.329032258064516
