"","P1_2020Oct","P2_2021Mar"
"EBF1",0.352875911380367,-0.600962309542903
"EGR2",0.496266422457821,0.468918345204963
"ELK1",-0.355482371173964,0.453370442001981
"ESR2",-0.379010954175619,0.370951459974527
"FOSL2",-0.320770666760593,-0.55039388650408
"FOXH1",-0.371226797224472,-0.414274258219727
"FOXP1",0.357137825367194,-0.41495353554413
"FOXP3",0.43554295375295,0.303589791971319
"GRHL2",0.478232538480504,-0.36529081560451
"GTF2B",0.33660314888521,0.404311524128497
"HOXC6",0.429449473424677,-0.466408792867588
"IRF4",-0.443925892008031,-0.558733902542573
"JUNB",0.310362438801028,0.351025991792066
"MYB",-0.346500651614948,0.387518279164112
"NFIC",-0.315064633158395,-0.433350629746686
"NR2F2",0.572522982635342,0.380046228595688
"PAX6",-0.441882991088725,-0.310590122175574
"PGR",-0.360131731886865,-0.360856644181329
"RARA",-0.307720756577789,0.322949195716779
"RFX5",0.479201155295692,-0.354177083824709
"SETDB1",-0.318745377056109,0.336213972357187
"SIX5",-0.362086576732063,0.597641398179159
"TBX21",0.320682610686485,-0.429557998018774
"TCF3",0.500810115881793,0.426463512429832
"TP63",-0.537318164206967,0.476541346289919
"USF2",0.310151104223169,0.324666257842351
"ZBTB7B",-0.458648867598887,-0.31338270673145
