"","P1_2020Oct","P3_2023Jan"
"ARID3A",0.357790637151343,0.335083740200481
"ARNTL",-0.399796174555061,-0.398331719245778
"BARX2",0.408990189260236,0.303308795857231
"BHLHE40",0.532282713765216,-0.529513549136003
"E2F7",-0.486606568777966,0.386404197631222
"E2F8",-0.418766812318755,-0.357403309464909
"ELK1",0.325946629225769,0.357226847043042
"ESR1",0.423425929570873,0.52655884896322
"ETS2",-0.390675641984542,-0.308290723094499
"ETV4",-0.530477152742239,-0.568203144209105
"FOXP1",-0.374182401903537,-0.549728114059957
"GATA3",-0.460730359931242,-0.487222782553135
"GTF2I",0.380939259142621,0.555782196865158
"HINFP",0.46116075529137,-0.44207098305459
"HNF1B",0.325748927292052,0.50368731193371
"KLF10",-0.50171239617368,-0.493226686470601
"MAFF",-0.358423983169092,0.341630412420278
"MAFK",-0.462373210513194,0.491556565823829
"NFAT5",-0.51589794731156,0.416725626859755
"NKX2-1",0.514437052491613,0.439187369639431
"NR2F2",0.325547726209065,0.397208548475314
"PAX5",0.338858490029612,0.312363576148971
"REST",0.399542486233035,-0.472578910482537
"SNAI2",0.413847008446072,0.524911308815929
"SPI1",-0.321905111819689,-0.300691130547067
"SREBF1",-0.302603804450043,0.464481710631735
"TAL1",-0.40558026829727,-0.509063979754491
"TCF21",0.402969902942347,-0.351499763322913
"TP63",0.433932125252048,-0.316316836187676
"TP73",-0.410680278357324,0.308569215921426
"USF2",-0.536415209052299,-0.532483302975106
"XBP1",0.342775787636631,0.553443024381921
"YY1",-0.320738145538366,-0.306032673146434
"ZBTB7A",-0.318866100679272,-0.423331677430038
"ZEB1",-0.340870500859478,0.465092220432508
"ZNF76",0.394437227449076,0.320588732163496
