"","P1_2020Oct","P2_2021Mar"
"ARNTL",-0.444013948082139,0.411238318973956
"BATF",0.692878024726145,-0.360207369254299
"BCL11A",-0.397872565249551,-0.510913302110982
"CDX2",0.390123630728048,-0.458948341664343
"CLOCK",-0.369183896305167,-0.533669199822909
"E2F2",-0.418988411820647,-0.426880640037959
"E2F3",-0.465869465675742,0.541320540222732
"E2F7",-0.398577013842415,0.45760864951049
"EGR1",0.347698214222817,-0.308355622229112
"EGR2",0.559103236941284,0.655647226986053
"ELK1",-0.554770878095171,0.551905995128529
"ETV7",0.307984924800113,0.380765039699692
"FOXH1",-0.610580817864816,-0.622805900313077
"FOXO3",0.385808883096756,-0.481383468015488
"GATA1",-0.321721672360959,0.639052026291493
"GATA2",-0.517840160614279,-0.371000382099425
"GLIS1",-0.340283892782924,-0.357537419398381
"HNF4G",0.362791025324927,-0.36561331012865
"HOXC6",0.407734845549646,-0.377047865695339
"HSF1",-0.303317952872389,-0.613116718327112
"IRF1",0.329928498467824,0.41118171226323
"IRF3",-0.448962699447008,0.412464797706357
"JUNB",0.470730160966503,0.540924293247649
"JUND",0.345250255362615,0.300298600402418
"KLF10",0.332024233031594,-0.303213846004817
"KLF9",0.440703039695678,-0.37778375293478
"MITF",0.31136627804586,0.569897494687668
"MYB",-0.515480257828185,0.347046309010461
"MYC",0.581733647987038,-0.372585369999758
"NFATC1",0.468810538550949,0.480194727090239
"NR2F2",0.537142052058751,0.4425701333609
"PAX6",-0.45956465076961,-0.34262155112203
"PPARG",0.321475115353457,-0.319110897267088
"RARG",0.437497798598147,0.506243248476072
"RBPJ",-0.436916628509035,0.632806419208037
"RFX2",-0.524673311965059,0.571265490196885
"RUNX2",-0.426543622979113,-0.65500568426449
"RUNX3",-0.359938008523828,0.479921127988395
"SETDB1",-0.447923637772534,0.73138700593769
"SMAD3",0.376228382233806,-0.531404931393862
"SP1",0.368074389771406,-0.62426824034017
"STAT2",-0.408280793209116,-0.508290524514002
"TCF12",0.326194920925645,-0.442372009873358
"TCF3",0.461942164770526,0.679808858014347
"TEAD4",-0.318551653693072,0.432296015364097
"TFDP1",-0.366278045859603,-0.305034695199843
"TP63",-0.374255926173787,0.486289382945091
"USF2",0.475132964671903,0.375642132378972
"YY1",0.317811982670565,-0.366358631819878
"ZBTB7B",-0.461959775985347,-0.725499908022167
