"","P1_2020Oct","P2_2021Mar"
"ARNT",0.673223908985242,0.378668805132318
"ARNTL",-0.380155683139023,0.601584980423605
"ATF3",0.522295797964143,0.435482805792726
"BARX2",-0.319608326582368,-0.495617717816878
"CDX2",0.406854284808566,-0.357705552148686
"CEBPA",-0.315311190165898,-0.413896881928393
"CLOCK",-0.355130146877532,-0.332553422331242
"E2F4",0.370152513120355,0.469522147271098
"EGR2",0.375224542988975,0.432218500872683
"ETV4",0.457116691909408,-0.34149724043587
"FOXA1",-0.32107005741256,0.40199065993679
"FOXH1",-0.467665809587545,-0.378517854615784
"HOXC6",0.519002500792505,-0.495542242558611
"IRF2",-0.355816984255574,-0.306646539931129
"IRF4",-0.532510302560671,-0.401896315863956
"JUNB",0.360431122538833,0.475579036747016
"LHX2",-0.355852206685217,0.567715458276334
"MEF2A",-0.485505970201824,0.359535827161659
"MEF2C",-0.375735268218802,0.492504363413369
"MEIS1",-0.386671832623014,0.395782819944337
"MYB",-0.631749498080378,0.344818151799613
"MYC",0.803476453805783,-0.33527053162885
"NFYA",-0.449491035891656,0.596754563894523
"RFX2",-0.549593180937621,0.307250341997264
"SETDB1",-0.479465323518016,0.346572951554319
"SPDEF",0.318463597618964,-0.307363554884664
"SREBF1",-0.534746926843014,-0.368272088306052
"STAT5B",-0.354091085203057,-0.621472710976933
"TCF3",0.755309781268712,0.357158356526251
"TEAD4",-0.541122186608432,0.341950091985471
"TP63",-0.425486950089817,0.337987640926459
"USF2",0.375013208411116,0.561432143025614
"ZBTB7A",0.542689584727554,0.360800037737629
